gene	base_mean	l2fc	lfc_se	stat	pvalue	padj
Trio	63.18647058224614	0.755424537757849	0.1497745284579038	5.043745058227118	4.565074522217342e-7	9.972326585602365e-5
Akt2	131.20221351600145	-0.7556295591655023	0.1505112586795631	-5.020418843046351	5.155893159184937e-7	1.0887527721145524e-4
Rprml	105.772991935735	0.7892015359289926	0.15841163571861222	4.981966964414515	6.294118209923546e-7	1.2862335116085698e-4
Hbb-bt	774.4429475444164	-1.2809925282967851	0.2591335127139038	-4.943368825131716	7.678402101107228e-7	1.5200836659535715e-4
Arc	167.91741447474504	2.042990075529576	0.4150980052528499	4.921705355546392	8.579331402452996e-7	1.6153753940326046e-4
Pdzd2	30.50111240256904	1.0389029074347276	0.2111739788582182	4.9196539888669	8.669733764342313e-7	1.6153753940326046e-4
Rbm3	291.61926985801256	0.6309091725996776	0.13083008733104548	4.8223553577798866	1.418729025167803e-6	2.5678995355537236e-4
Cx3cr1	32.53910329118247	-1.2496445426123413	0.26110264086933554	-4.78602797142027	1.7011435885943908e-6	2.993540176040407e-4
Cxcl12	43.44925319217165	-1.0656361231451563	0.22470960398633488	-4.74228116751948	2.113250482229783e-6	3.618227514844777e-4
Tsnax	235.30012044436552	0.4079342507245441	0.08640363792437207	4.721262443620758	2.3438527279514643e-6	3.907449218834876e-4
Islr2	39.653508425887146	0.9462127825730544	0.2009240124610308	4.709306622853614	2.485609087600767e-6	4.037521428192528e-4
Arl6ip1	235.38157853829	0.5713903989059985	0.12255351049035056	4.662374799545116	3.125812513895682e-6	4.950505568882286e-4
Atp2b1	317.0057279558632	0.5723818946088722	0.12375594466421454	4.625086060810323	3.74442896288652e-6	5.785599385338074e-4
Mid1ip1	187.2620638865039	-0.5999755788683377	0.1302155738724202	-4.607556231762024	4.074290415426968e-6	6.145388043269011e-4
Wipf3	46.150070568169014	0.8938058407746945	0.1951905532192908	4.579144974144984	4.668805243779205e-6	6.878344469614248e-4
Etnppl	27.875096757557017	1.5175138716629155	0.33293299518781355	4.558015857836074	5.163913936920572e-6	7.434862452361777e-4
Ddx3x	137.61738173726	0.7260140558080316	0.16082781171496388	4.514232010410928	6.354662039827497e-6	8.945952004957154e-4
Slc2a1	86.43958436606397	0.905653390569501	0.202459736861506	4.473251840631501	7.703895399073892e-6	0.00106096037724202
Fjx1	49.76478158106644	-0.9206583543135508	0.2064986595672526	-4.4584229081337465	8.256488103737543e-6	0.00111286919440802
Tprkb	88.17782375896002	-0.8195968056396397	0.18453236251900912	-4.441480044212901	8.934223369494787e-6	0.00117913135511978
Cspg5	388.65341159242627	-0.4196481801767075	0.09486043531753496	-4.42384834912449	9.695809252341152e-6	0.00122845903227162
Snrpb	244.59330353098625	0.3830462835652506	0.08657282471813676	4.42455568259867	9.66409758067156e-6	0.00122845903227162
Fdft1	91.75587790282852	0.5912802698501244	0.13418642247638507	4.406409075807811	1.0509839492121664e-5	0.00130548692514883
Aif1	32.662898962741096	-1.0671040337695794	0.24299841562069852	-4.391403256864214	1.1262144389942048e-5	0.0013236888234761
Gadd45g	36.72684955104854	0.929532022127778	0.2113582613831355	4.39789774974912	1.0930444891102674e-5	0.0013236888234761
Nfkbia	32.74464506250342	1.2407980111653387	0.2825777528449495	4.390996809455714	1.1283219647625871e-5	0.0013236888234761
Pcyox1	88.44259729223712	0.6593405016280965	0.150773277387124	4.373059424417632	1.2251735729579683e-5	0.00141117719721613
Hbb-bs	3999.1490494786353	-1.2128979629192085	0.28077691581402175	-4.319792314132391	1.561761113759674e-5	0.00176674225994063
Snhg11	118.3257198521862	-0.9607160049194812	0.22262181849524212	-4.315462030690462	1.5926942721597112e-5	0.00177012600247925
Hba-a1	1615.0689266041295	-1.007548231640322	0.23485477227822804	-4.290090517925259	1.7860030829621064e-5	0.00195074647078705
Plk2	80.24366410102516	0.5656641444213525	0.13257422254349355	4.2667732351647425	1.9832056128771253e-5	0.00212942500975874
P2ry12	57.85669082477998	-0.8403936240691652	0.197377843486689	-4.257791093587668	2.0645673850180133e-5	0.00217983906401485
Wscd1	81.93571346921675	-0.6512208135741185	0.15345076742718025	-4.243842011954447	2.1972507381502348e-5	0.00228189892232487
Gng11	50.7989371911803	-0.9048272776958548	0.2138221428004645	-4.231681835403855	2.3195036479494637e-5	0.0023700089693161
Syne1	98.57514384759236	0.558149699416155	0.1338434513518611	4.1701681612261705	3.043749602065105e-5	0.00306065932207657
Endod1	57.94233296347046	0.7912040815959293	0.1921121345044738	4.11844927774463	3.8143050106959886e-5	0.00366115488526652
Net1	26.868393311394875	0.9127115066072168	0.22132975185128717	4.123763294238333	3.7273194305372946e-5	0.00366115488526652
Sars	249.35512016264775	0.4315960405130723	0.10471099041258336	4.121783576036221	3.7595031538770925e-5	0.00366115488526652
Ociad2	68.98399152482551	0.5868046807814266	0.14307176414284287	4.101470924728101	4.105320979824528e-5	0.00388167289659528
Pnpla2	26.378617095081424	1.207433502195077	0.2950700104789281	4.092023788643556	4.2762477103248e-5	0.00398382783013347
Pkig	215.9976020503823	-0.5454291096246945	0.1349113573920416	-4.04287022359223	5.2800848290601394e-5	0.0048477300568255
Matn2	23.75228376495891	0.9426553643365392	0.23423049663719864	4.024477503442368	5.710195207059099e-5	0.00516772666238848
Atl1	163.1666868077701	0.6210696682611403	0.15466356158369146	4.015617265641898	5.929040886094456e-5	0.0052902076075223
Mrtfa	31.921540278996407	0.8073660447735383	0.2014049332102977	4.008670651232381	6.106150583740105e-5	0.00537256443722132
Atp6v1a	223.25904089976356	0.43926320258483453	0.11017619093766	3.986915855834759	6.693775176519335e-5	0.00580891311551369
Itm2a	52.708208026527586	-0.7609703049986972	0.1911754780034478	-3.980480723500392	6.877604206998319e-5	0.00580928302017791
Prepl	200.21162994578157	0.489583850373398	0.12293779133729515	3.9823706367894935	6.823126474040715e-5	0.00580928302017791
Gng13	269.03479564729344	-0.4056984824373147	0.10224290042754966	-3.967986830780458	7.248233821032737e-5	0.00604178437582136
Egfl7	116.49038192513248	-0.4806742636813338	0.12152885240710196	-3.955227537829066	7.646184433958081e-5	0.00629072446612005
Tma7	216.6685983344177	-0.43709569689101013	0.1107869759115865	-3.945370773906079	7.967659323291264e-5	0.00647116946321155
Ighm	54.15380016097777	-0.9217784077767548	0.23402256570171273	-3.9388441239109473	8.187509905532183e-5	0.00656555382930966
Car2	317.9849947964225	-0.5326409953358622	0.1353501716082228	-3.9352812708477063	8.309931659943604e-5	0.00657135459952123
Ier2	22.51606246609857	1.233903571027573	0.3137605259784461	3.9326284502478694	8.402205565291559e-5	0.00657135459952123
Azin1	90.63942665974172	0.5667108659951493	0.1443312539023649	3.9264597976714706	8.620529288239187e-5	0.00661030520709104
Camk1g	31.27764309989469	0.9428725976173324	0.2403780441934246	3.922457230988337	8.765045578463261e-5	0.00661030520709104
Gad1	191.2370376572672	0.5422353154583452	0.13822265142992257	3.92291212655006	8.748506610837971e-5	0.00661030520709104
Rsrp1	67.72750547007985	-0.7625371157463615	0.19592923124192876	-3.891900717993421	9.946194750039672e-5	0.00741284044017662
Pltp	117.50594846337724	-0.6446961055720586	0.16777578857828276	-3.8426051281603657	1.217352424843661e-4	0.0089673576876565
Atp5a1	791.5417183326456	0.2192470379647812	0.05714264528434633	3.8368373895501433	1.2462893503328254e-4	0.00907499199351546
Sdha	304.178758093279	0.30006591103482233	0.07834434451265446	3.8300902624356583	1.2809626297941102e-4	0.00922147529516555
Necap1	128.75259571557012	0.47166745196984883	0.12331542513997126	3.8248860711016057	1.3083257441756904e-4	0.0093126332464640409
Sesn1	39.67873981909158	0.7289736228671027	0.190797700721572	3.8206625138050385	1.3309367150761794e-4	0.00936831565556399
Gm20594	1411.8702651349697	-0.7490116673054007	0.19662041832408536	-3.80942973110158	1.3928768498372305e-4	0.00969656576232841
Trem2	55.136713817229314	-0.7458011981736173	0.19630244275255823	-3.799245631974684	1.4513719059041272e-4	0.00999395763467678
Ddx5	335.129705434755	0.34234923967118075	0.09037702465789609	3.788011842247235	1.518576130615466e-4	0.01034427934134298
Ciart	28.893885685360676	0.843009050339672	0.2229962333303581	3.780373496671556	1.565932690608149e-4	0.01055338680319428
1500009C09Rik	322.67739552631906	-0.2925026840739769	0.07771945706059476	-3.76357086290405	1.675042325678922e-4	0.010827952176710171
Bsg	572.1185831687633	-0.30753574880605844	0.08160414786755042	-3.768628885203382	1.6414672331277043e-4	0.010827952176710171
Efr3a	61.24083849811983	0.5759687089157766	0.1529358148328437	3.7660812775954464	1.6582982791454157e-4	0.010827952176710171
Gjb6	142.063007212656	0.6448334424005416	0.1710466464700223	3.7699274186796488	1.6329502976841157e-4	0.010827952176710171
Psap	2051.302118257355	0.2612945730505786	0.06952637278652793	3.758208037874363	1.7113457087845e-4	0.01095088390419178
Egr4	30.3634551808225	1.2604494764356686	0.3362935911766651	3.7480627329990264	1.782056878893091e-4	0.01128933032778773
Ucp2	66.84138421948768	1.144022795618706	0.3063119316995408	3.734829359310985	1.8784251060352457e-4	0.0117820030165676
Elof1	193.84095474800316	-0.40673065280418486	0.10922196673832674	-3.723890577603565	1.9617597966596837e-4	0.01218406697239127
Jph4	350.46150524268637	-0.5987092589676103	0.16263764208826864	-3.681246550799547	2.3209643270504177e-4	0.01427505729307222
ENSMUST00000216743	46.89807519509777	1.341923422733647	0.36586889215208496	3.66777130146346	2.446738786946159e-4	0.01476199068124182
Serpinh1	23.647831628834176	-1.094143713492704	0.29827880411185126	-3.6681912975700826	2.4427239534890327e-4	0.01476199068124182
Vtn	83.40220220131603	-0.733843759032057	0.20035471960279919	-3.662722597635301	2.495487371733336e-4	0.01491406839616102
ENSMUST00000179505	54.58393802967379	-1.1003811022899754	0.30131880437881225	-3.65188327545133	2.6032421079674566e-4	0.01541265304109704
Dapk1	37.84612997176446	0.6745770583722627	0.1855099742168816	3.636338483792832	2.7654090383237616e-4	0.01622117246090836
Tspoap1	104.0372471839979	-0.5090673639898763	0.1401319579353226	-3.63277136415117	2.8039344933453186e-4	0.01629626148196568
Wsb1	31.178017358515753	-0.9356953765663242	0.25815180922438213	-3.624593526489796	2.89416274149156e-4	0.01666774633395366
H2-K1	72.27759808875588	-0.7636449409546455	0.21111763392541957	-3.617153748627244	2.978603904091215e-4	0.01686468372800327
Per1	43.87067995958457	0.704881562089596	0.19501005459965265	3.614590865771962	3.008222985421262e-4	0.01686468372800327
Pim3	61.88713888069644	0.5689963076171505	0.15736835319262005	3.615697159394524	2.995403941541681e-4	0.01686468372800327
Hes5	38.08589552816093	-1.208009910227021	0.33573109120982014	-3.5981472727887964	3.2049213205202884e-4	0.01780980400482107
Fus	402.08972509377554	0.3175891928282947	0.08834405844299596	3.5949128716247425	3.2450015723838065e-4	0.01787572605308818
Map7d2	97.80124877510428	0.46676488772729713	0.13056451502885835	3.574975081277859	3.502612547135943e-4	0.01912849179836741
Nudt3	589.004646678525	-0.25975585205511575	0.07273120273481691	-3.5714499731594413	3.550103647734258e-4	0.01914819992920317
Schip1	200.8228943407447	0.3596489568870203	0.10073550270266508	3.570230427583952	3.5666733885492894e-4	0.01914819992920317
Pja2	200.00157921826565	0.36852632116805545	0.10335918906128864	3.5654916076163423	3.631747840354544e-4	0.01933371644424036
Hsp90ab1	1157.0476944704355	0.294112100604705	0.08266009399948093	3.5580905655218813	3.73560522251993e-4	0.01957970959257052
Nrbp2	73.3310829842395	-0.715158515113701	0.2010115714206233	-3.557797742982708	3.739770892977164e-4	0.01957970959257052
Dact3	297.9274745870182	-0.5146316647266331	0.14538373524300224	-3.539815948919251	4.004061691095222e-4	0.02061930950679469
Lgi3	137.01322922009072	0.48215983051561906	0.1363995541836102	3.534907671813751	4.0791766159760894e-4	0.02061930950679469
Nr2f1	77.0298216943377	-0.5620758760898402	0.15899281238986754	-3.5352282134086006	4.0742312391818254e-4	0.02061930950679469
R3hdm1	109.58358870707424	-0.514414339166787	0.14535539078050166	-3.5390110845190055	4.0162898799291823e-4	0.02061930950679469
Ubb-ps	1302.383738395548	0.45737139309365565	0.12943890511426345	3.5334924433261135	4.1010781339481146e-4	0.02061930950679469
Cirbp	258.59952324374063	0.4845867595644363	0.13800484742391128	3.511374916244246	4.457951991701235e-4	0.02223710698222623
Ctxn1	613.1574221280332	-0.3390182812841538	0.0968503303540134	-3.5004349499372163	4.644995890688288e-4	0.02298910075586742
Mfsd2a	24.86075487366677	0.9163267865248356	0.26243870687793863	3.491583987079402	4.8016547856364255e-4	0.02358021943178818
Smim43	30.896173290113925	0.7741208284285546	0.2218957969830111	3.4886682801289077	4.8543315828311726e-4	0.02362130706866074
Tmem151b	106.94687978955028	-0.5602952054113064	0.16068086215339406	-3.4870064667466143	4.88459546329054e-4	0.02362130706866074
Sphkap	46.97053668785813	0.6234004154155791	0.17894954194794094	3.483665890561125	4.945964987669028e-4	0.02373688499763885
Adcy9	30.985496863708153	0.7059402448862439	0.20421371463035168	3.456869907900505	5.464886004574654e-4	0.02603011491652663
Arhgef9	191.59328165580507	0.3840037835043244	0.11137137502425486	3.447957641006899	5.64842613747688e-4	0.02643736118131217
Ly6c1	159.79901870267253	0.47747923806950326	0.1385338159314913	3.4466619926619906	5.675581879492432e-4	0.02643736118131217
Pak6	90.4534707530754	-0.5618454500742621	0.16284434042320656	-3.4501994273434073	5.601725727048997e-4	0.02643736118131217
Atp6v0b	652.6417968341841	-0.26078435091627267	0.0757360351668988	-3.443332494783819	5.74592412427794e-4	0.02649718792596492
Nmt1	78.88262183131799	0.45373591986331674	0.1318193449828942	3.4421041913248525	5.772078822072864e-4	0.02649718792596492
Slc24a2	79.8956042750919	0.7048731446757852	0.2055785589428647	3.428728892256155	6.064149488769126e-4	0.02763768849737584
Trank1	46.90874859562272	-0.8216917741411598	0.2404341355938946	-3.417533754562367	6.319125765684246e-4	0.02839959413752524
Vegfa	38.469157627397585	-0.7322118204245744	0.21425654066440192	-3.4174537596565857	6.320983067704908e-4	0.02839959413752524
Bcat1	54.96369155519336	0.5982321444894698	0.17572207440274062	3.404422276044674	6.630416637017881e-4	0.0293732093674883
Slc4a10	73.3503634653655	0.5177623075558223	0.15204045882389908	3.40542452687229	6.606127090432643e-4	0.0293732093674883
Arhgef19	32.664996752008804	-0.8595155687703523	0.2528353253576561	-3.3995074365280944	6.75073440638137e-4	0.02969854337807359
Cldn5	132.0993491548186	-0.5671347463136056	0.1672891728858616	-3.390146155487011	6.985536993509946e-4	0.03051957024405897
Nptx1	148.15856992752504	0.3653820435835683	0.10817790172461278	3.37760335298162	7.312046916980613e-4	0.03172727206785766
Ndufv1	370.9510475261991	0.2333318078691485	0.06927831237572114	3.3680353904076994	7.570587745486642e-4	0.03240518470787694
Serbp1	190.1117278597041	0.30843712248827304	0.09155087220183684	3.369024402173688	7.543475010062292e-4	0.03240518470787694
Mt2	651.7542835925748	0.7311186296578067	0.21727222613368977	3.3649889020235024	7.654673786966507e-4	0.03254520700700189
Bnip3	241.52118651334828	0.4467967785255976	0.13319026637518772	3.3545753055782783	7.948691471041483e-4	0.03356997364603186
Gapdh	3707.213647038597	0.21023680592523689	0.0627820267985895	3.3486782228247556	8.119803869945095e-4	0.03384141941848827
Syt2	32.09656392715945	0.8490273608915967	0.25344646923348524	3.349927751841901	8.083264104653467e-4	0.03384141941848827
Fbxl19	70.35619967285106	-0.5166657062817687	0.1546712708646283	-3.340411592880528	8.365430992585513e-4	0.0344123411285904
Sox2	27.12842105590701	-0.8959344560551351	0.2681121855748275	-3.341640194884348	8.328494516026206e-4	0.0344123411285904
Cyb5a	171.77655776964693	-0.37417698292451734	0.112095595929289	-3.338016804518813	8.4378646137763e-4	0.03448636924404712
Aplp2	305.1939176796158	0.2598033790025328	0.07824149952830262	3.320531694418166	8.984615688526742e-4	0.036253210437463
Fxyd6	206.16826077996657	-0.4506919182092496	0.13570039606091078	-3.3212277288192364	8.962237830272759e-4	0.036253210437463
Atp2b3	43.5018459841388	0.6160721429754782	0.1859204300148327	3.3136333802924622	9.209217167085776e-4	0.03692429794524582
Mrpl33	136.8257359863821	-0.38253644663421327	0.11555723860247956	-3.310363342534952	9.317493697294844e-4	0.03712347331595146
Ptk2b	247.58789485162032	0.3097160956219007	0.0938358242122906	3.3006167763945977	9.647255661661692e-4	0.03819710288539176
Maz	291.762358140685	-0.36876083675982096	0.11211604369291586	-3.289099620477612	0.00100508442285987	0.03954788707339928
Brk1	500.956227910928	-0.2291040722258521	0.06980787543628322	-3.2819230035866895	0.00103101753832685	0.04031787719321382
Rtkn	112.85842556362596	0.44992146221117946	0.13719282242928826	3.27948251405847	0.00103997654804915	0.04041872044105151
Gna12	76.54015924195046	-0.5088176041273957	0.15531644037363507	-3.276006087336054	0.00105286291522971	0.04067004004865998
Dnm1	979.7119706617508	0.48449223568802	0.14805456283743157	3.2723897622797837	0.00106642450519891	0.04069758578575373
Gas7	303.5178641714736	0.2691718101016129	0.08221525032556659	3.27398881637788	0.00106040808058399	0.04069758578575373
Atp6v1c1	262.80197155617003	0.3822220499710264	0.11699142569833151	3.267094555772026	0.00108657382103159	0.04114980685988403
Serpini1	103.70141540221051	0.682731000055182	0.20904997337729575	3.2658746089528616	0.00109126559628421	0.04114980685988403
Ppp1r9a	68.41453611578211	0.4669645354025403	0.1433912590778668	3.2565760172937823	0.00112764731161611	0.042270093012355577
Leng8	37.729517078738965	-0.93578776045567	0.28764754356704975	-3.2532444005993777	0.00114095318851155	0.04251728499541599
Spock1	122.33583357512964	0.4943208186693144	0.15217523974922154	3.2483656308604116	0.00116070015483214	0.04300020749041879
Galnt16	69.09390556866455	0.4652435265241357	0.14380634431775913	3.235208632354346	0.00121553876066318	0.04474029525561339
Megf9	38.1103150535858	0.6124423861577941	0.18939119533706075	3.233742651382639	0.00122179496120301	0.04474029525561339
Celf3	116.06632673914568	-0.4671595630324049	0.14492484082119428	-3.223460935925941	0.00126651571943287	0.04607788401200174
Msl1	122.8066703613364	-0.412014509741127	0.1278743044677216	-3.222027376462711	0.00127286972408844	0.04607788401200174
Palm	315.49016349165095	-0.439963216677724	0.1367579519748826	-3.2170942188321816	0.0012949606478396	0.0466112255912721
Dbp	225.87450994274295	-0.35350439542814954	0.11000029014666132	-3.2136678453923055	0.00131051177775501	0.0466611417054515
Kcna1	30.286688453963183	0.7186086652934313	0.22361876540150136	3.2135436576764436	0.00131107864618316	0.0466611417054515
Cmtm5	155.0304818795842	-0.458153415140301	0.14273931600473205	-3.209721245442373	0.00132863752597784	0.04702189232999793
Ncan	76.51149869806953	-0.4921594895731016	0.15342912820543253	-3.2077317738136997	0.00133786210581559	0.04708531355745429
Mdh1	797.6178531050574	0.39384749512153394	0.12324387674967566	3.1956759679143283	0.00139503686174723	0.04882629016115315
Clip3	477.8231382977015	0.4001725765409075	0.1253629034369084	3.1921131815705195	0.00141235978096425	0.04916098468356342
Pnisr	39.61894102251306	-0.7260874420041422	0.2281591236173409	-3.182373031998082	0.00146073546502926	0.05056699000524792
Mkln1	52.02403694953618	0.6147090203851221	0.19341417514670517	3.178200459810475	0.00148192253994976	0.05102162657924864
Nap1l2	74.33251659440772	0.4914162727831141	0.15480843199404826	3.1743508183198124	0.00150172064236538	0.05142378523991746
Sf3b2	182.91691395161016	0.3412370565130332	0.1079585545663544	3.1608153507029333	0.00157328198758544	0.05358463113631077
Gnai2	167.80757521416368	-0.3991238532089891	0.1263944863781141	-3.157763163932597	0.00158984664599523	0.05362169752099829
Myt1l	96.16120678153656	0.3942981402416467	0.12487680781952802	3.157496953409366	0.00159129899509829	0.05362169752099829
Tnfrsf19	58.92524251459538	-0.6432103211330964	0.20395346421930785	-3.1537111840447234	0.00161208541510861	0.05403471483975178
Cand1	31.077404125604577	0.7967927832164484	0.2530121598146948	3.1492272300272703	0.0016370285237614	0.05458197735804473
Dnajb2	137.07015033579435	-0.35514758452031997	0.11294820980326307	-3.1443400930296086	0.00166461858837961	0.05521130239468497
Aak1	125.9395616524034	0.42135457517399105	0.13408033476628103	3.142553126142363	0.00167481317158111	0.05526011167690811
Abcg1	42.84237081824403	0.6320937244503949	0.2023219292542072	3.124197791017509	0.00178290564580714	0.05852179930667479
Vgf	254.8266775847536	0.4751366563046213	0.1523230779174596	3.1192690090078603	0.00181300353276461	0.05920297618589604
Sez6l2	216.23855244732593	0.34634444027084305	0.11120360274672092	3.114507369511063	0.00184252353892401	0.05955299295450825
Tmed9	308.02050931329507	0.25948379939359034	0.08330589115495496	3.1148313258054197	0.00184050124044484	0.05955299295450825
Fabp5	234.24805728504157	-0.4320577669385451	0.13913826115110856	-3.1052405238075864	0.00190124351771726	0.06083019032696407
Pllp	79.88954000200538	-0.687682268691886	0.2214520577364019	-3.105332484697188	0.00190065245320676	0.06083019032696407
Crip2	337.67375870731655	-0.24593871082452687	0.07933026339515747	-3.1001877505368225	0.00193398008929598	0.06156665259140747
Wbp2	520.83891334901	0.23261340770886071	0.07514488076355748	3.0955323282869553	0.00196459955353923	0.06222869085835521
Atp2a2	284.75832746492324	0.3640134279330211	0.11774459428285484	3.0915510826642363	0.00199113719573513	0.0624448224504064
Ncl	104.65076698828614	0.4250151296377948	0.13744011890227814	3.0923658465399506	0.00198567962560859	0.0624448224504064
AI413582	78.52903463098586	-0.4438627568098348	0.1437902989822429	-3.0868755399461874	0.00202272267544335	0.06312289728538736
Nkain1	73.69259699569459	-0.4905292412529251	0.1590453341290095	-3.084210196666522	0.00204093342240247	0.0633789864260768
Rtf2	149.75211460526756	0.3715019664315959	0.12052786425110595	3.082291126121792	0.00205413833449656	0.06347788462944251
Herc3	100.28492216493486	0.4490890462514057	0.1461056578232675	3.073727964694107	0.00211402104859576	0.06501127836336974
Anxa11	36.343324218063664	0.6072217266171507	0.19768221609930656	3.071706391191558	0.00212838966060298	0.06513694927497543
Sv2b	140.58168284437957	0.4416812897490998	0.1439094395619109	3.0691613496214414	0.00214660622129425	0.06537860774951498
Herpud1	68.35719611755266	0.4694654037592333	0.15317688971025964	3.0648579211083757	0.00217773424182094	0.06600931302361587
Snap91	131.98223871113143	0.3636831596449039	0.11891897493427704	3.058243311009876	0.00222638726544432	0.06716268250757049
Coq8a	35.508316291668244	0.6466452923569411	0.21193151658240972	3.051199287320216	0.00227929235772259	0.06808270202201003
Erc2	68.66168155097816	0.5016457713655915	0.16441989839966917	3.051004022312429	0.00228077519251614	0.06808270202201003
Slco1c1	34.23110769728943	-0.7184206360142783	0.23566369319672228	-3.048499436926716	0.00229987343847042	0.06808270202201003
Trim8	52.44739673206013	-0.5665149091580646	0.18583193802143855	-3.048533611551252	0.00229961186352947	0.06808270202201003
Actb	1209.809868945562	0.15674892376320546	0.05161820269156364	3.036698598357516	0.00239184487369251	0.06998390454340432
Appl2	47.36815695259546	-0.6201128686743713	0.204341857689859	-3.03468352340983	0.00240788208289317	0.06998390454340432
Pkp4	96.4500319324683	-0.4293785736978728	0.14151026725867835	-3.034257386518648	0.00241128612599889	0.06998390454340432
Tceal5	375.939165722949	0.3967178099454974	0.13072659827548272	3.034713785709364	0.00240764051062808	0.06998390454340432
Tomm40l	91.74200659224071	-0.40197300179639395	0.13252211622748153	-3.0332522090606	0.0024193330852416	0.06998390454340432
Rasl10a	49.55957733271689	-0.5526433888519303	0.18241341316553855	-3.029620351165796	0.0024486132349255	0.07050893110569577
Fcrls	23.230651186752805	-0.9397843058000964	0.3110903818063567	-3.0209365533682124	0.00251994156973739	0.07139244031596541
Hlf	86.11902498566958	0.4368441226952341	0.14458843294666682	3.021293707888578	0.00251697083623571	0.07139244031596541
Ly86	23.70112230877329	-0.8816240802082257	0.2918894140701926	-3.0204044330165933	0.00252437358023303	0.07139244031596541
Srp72	57.298013259530514	0.4822837121080802	0.15951696003552462	3.0234008471618004	0.00249950921970118	0.07139244031596541
Cct8	142.5121188065282	0.4060384778951099	0.1345724114878305	3.017249029024261	0.00255080164255429	0.07165274245800594
Chn1	1110.0953497795458	0.3612688261139229	0.11975993898637284	3.0166083013371496	0.00255619886274812	0.07165274245800594
Nupr1	33.602011303872615	-0.6790445504453336	0.22537441278990825	-3.0129620396541297	0.00258711276647587	0.07219982103799409
BC029722	205.3767473322156	-0.2905713816756105	0.0966129042483392	-3.007583551455089	0.00263333726008947	0.07276292147339015
Hirip3	57.78145494590215	0.5081380020531263	0.16899742997411665	3.006779464817612	0.00264031235248316	0.07276292147339015
Tmem59l	597.9230699377293	0.34576235994531945	0.11500057305912446	3.0066142345878135	0.00264174774094392	0.07276292147339015
Snrnp70	175.35790227517478	-0.3940046747878887	0.13122183989962574	-3.002584593306045	0.00267697562390339	0.07341402847371445
B4galt2	83.12590234042601	-0.4719909618235688	0.15771911562863283	-2.992604669017571	0.00276607798052358	0.07553062071817622
Arhgdia	378.28727760519195	-0.28694528358026017	0.09602714337084602	-2.9881684855719364	0.00280654789803615	0.0756573656768469
Ppp2r1a	513.2503803637131	0.2303949183474175	0.0770616384186629	2.989748506198645	0.00279207227292086	0.0756573656768469
Sec11c	186.55632157773812	-0.3825073062293519	0.1279736724782316	-2.988953109042148	0.00279935089295785	0.0756573656768469
Lrrc45	33.54699118191519	-0.7178882964921744	0.2405360843885977	-2.984534725078468	0.00284009962673498	0.07623742006511078
Lgi4	33.553520429501674	-0.7010001992985294	0.23529707329301855	-2.979213423643245	0.00288989413208336	0.07724674821412715
Arpc1a	339.3208704628142	0.22331148928151223	0.0750802655192376	2.9743034036592984	0.00293654560535144	0.07732411861787354
Dusp6	42.93557764634324	0.781280093947504	0.26272338601255524	2.973774454589922	0.00294161208948816	0.07732411861787354
Klf16	62.33334458940134	-0.5272869895412224	0.17713456858442997	-2.9767593855622527	0.00291312540291672	0.07732411861787354
Spsb3	137.22985291997963	0.32229547627069227	0.10831787327925432	2.975459788060852	0.00292549702050801	0.07732411861787354
Pfkm	381.4373518990332	0.2264914013610328	0.07625582047113863	2.970152310494849	0.00297652131642754	0.0779184402461507
Josd2	91.74956179277773	-0.4483957926132489	0.1512435508112308	-2.9647266955064944	0.00302951942117016	0.07888184514994757
Tollip	98.130389759435	0.3623688318743337	0.1222631453777206	2.9638435258215297	0.00303822734279198	0.07888184514994757
Ankrd45	68.15575432699006	0.456784920945939	0.15420415611234295	2.962208882445138	0.00305440493861936	0.0789781848414436
Dclk1	280.0301812834906	0.3616420911879857	0.1222058860385237	2.9592853741429694	0.00308353408543133	0.07931957976823838
Fermt2	57.895066325822846	-0.5412665914101746	0.18296073681080727	-2.9583756648831043	0.00309264975576241	0.07931957976823838
Atp6v1e1	841.2846287600638	0.2981524354796025	0.1009101628695754	2.954632387869191	0.00313041812091468	0.07932479518397813
Fgfr2	25.536095285153568	-0.7991517731891901	0.27045616497998326	-2.954829198470429	0.00312842194465384	0.07932479518397813
Pja1	174.79716901187106	0.3175934558196016	0.10742221991955878	2.956496859378123	0.00311155400357146	0.07932479518397813
Arhgef3	39.34900032491681	0.5423574381694726	0.18397080651405243	2.948062512994664	0.00319772393974799	0.08002071136612984
Btbd8	76.84227827505035	0.5162160918260746	0.17530910420751628	2.9446051541910863	0.00323367041984676	0.08002071136612984
Ddx17	76.98305104896686	-0.4522783065485419	0.1532806628372156	-2.9506546890971013	0.00317101213161183	0.08002071136612984
Flywch1	448.9968055600504	0.23314568088299092	0.0791449923555327	2.945804578963898	0.00322115838937541	0.08002071136612984
Gfra4	138.10098234989127	-0.33283915117758445	0.1129315810688432	-2.947263715139925	0.00320599661421582	0.08002071136612984
Serinc3	120.26093112935988	0.32053802148410554	0.10877785032358804	2.9467214192097173	0.00321162396059483	0.08002071136612984
Gpr37l1	258.6426556561895	-0.43004662663078	0.1465428452737027	-2.934613599371353	0.00333963281676357	0.08232129919921106
Synj1	111.10755655709792	0.4039930553189521	0.1378420703388657	2.930840013689514	0.00338046827726961	0.08300490905621319
